V3 POS200KB MEAN_cM
7 2e+05 0.0436849608284693
7 4e+05 0.022822923468565
7 6e+05 0.0390455019563916
7 8e+05 0.0601515962496156
7 1e+06 0.0111021433990154
7 1200000 0.0115453048861978
7 1400000 0.00795471749712431
7 1600000 0.0106797222848742
7 1800000 0.00736046447290652
7 2e+06 0.0036781680170338
7 2200000 0.00160732131677971
7 2400000 0.0018224035192182
7 2600000 0.00177708845595525
7 2800000 0.00171272458043795
7 3e+06 0.000657351054087036
7 3200000 0
7 3400000 0.00257572791377626
7 3600000 0.00244736019889553
7 3800000 0.00156559692955961
7 4e+06 0.00285174019532808
7 4200000 0.00296077009941361
7 4400000 0.00257029937675973
7 4600000 0.000904732588567848
7 4800000 0.000452719211246941
7 5e+06 0.0010438498705367
7 5200000 0.00155202144495553
7 5400000 0.00143197480289556
7 5600000 0.00145214245099035
7 5800000 0.00163344553927464
7 6e+06 0.00128463735798863
7 6200000 0
7 6400000 0
7 6600000 0
7 6800000 0
7 7e+06 0
7 7200000 0.000380310064140224
7 7400000 0.000225765743007189
7 7600000 0.000206272867206692
7 7800000 0.000147977413920531
7 8e+06 0.000184428051728609
7 8200000 3.78809890408832e-05
7 8400000 3.61600312597168e-05
7 8600000 3.87899039888913e-05
7 8800000 0.000120772653230506
7 9e+06 0.000238513156126621
7 9200000 0.000141323840967865
7 9400000 0.000142634894430837
7 9600000 0.000138200645187068
7 9800000 0.000106369807919176
7 1e+07 2.95223560332333e-06
7 10200000 3.93004922150067e-06
7 10400000 2.92247798291158e-06
7 10600000 2.86721111896377e-06
7 10800000 2.3263586194643e-06
7 1.1e+07 4.14055126106312e-05
7 11200000 3.88408967595063e-05
7 11400000 1.6113511032223e-05
7 11600000 7.98447172488605e-05
7 11800000 0.000115006520091241
7 1.2e+07 2.61081207243819e-05
7 12200000 0
7 12400000 0
7 12600000 0
7 12800000 9.0412919708446e-05
7 1.3e+07 0.000105905727442643
7 13200000 5.59917384038387e-05
7 13400000 0
7 13600000 0.000162384308021561
7 13800000 0.000172535420143729
7 1.4e+07 0
7 14200000 0
7 14400000 0.000122537572503971
7 14600000 6.31366062584946e-05
7 14800000 1.78220273313736e-05
7 1.5e+07 0.000132049480788878
7 15200000 3.28385949667301e-05
7 15400000 6.68456152050352e-05
7 15600000 7.19743702672257e-05
7 15800000 1.1463081365028e-05
7 1.6e+07 3.08198243767888e-05
7 16200000 0.000123930808663722
7 16400000 0.000121443297323998
7 16600000 9.63778251486057e-05
7 16800000 0
7 1.7e+07 0
7 17200000 0
7 17400000 0
7 17600000 0
7 17800000 0
7 1.8e+07 0
7 18200000 0
7 18400000 0
7 18600000 0
7 18800000 0
7 1.9e+07 2.24307562265912e-06
7 19200000 4.30196010629244e-05
7 19400000 4.7719776441145e-05
7 19600000 6.82565024435076e-05
7 19800000 2.66432314319886e-05
7 2e+07 0
7 20200000 6.26848149428089e-06
7 20400000 6.9427144114386e-06
7 20600000 7.22613182138476e-06
7 20800000 4.42097915491279e-05
7 2.1e+07 9.75160844234123e-05
7 21200000 7.85805949328481e-05
7 21400000 8.77333244040988e-05
7 21600000 2.45668614740437e-05
7 21800000 8.56261089435547e-05
7 2.2e+07 0.000190589792326287
7 22200000 0.000105893926866401
7 22400000 5.84278022567646e-05
7 22600000 7.77734135718111e-05
7 22800000 1.55288344899074e-05
7 2.3e+07 0
7 23200000 0
7 23400000 0
7 23600000 0.000174393638586712
7 23800000 0.000116196231289714
7 2.4e+07 0
7 24200000 0
7 24400000 0
7 24600000 0
7 24800000 6.0330442031895e-05
7 2.5e+07 5.26690931456546e-05
7 25200000 4.64885207596456e-05
7 25400000 5.45067626778857e-05
7 25600000 0.000134024018493508
7 25800000 5.99872053452799e-05
7 2.6e+07 0
7 26200000 0
7 26400000 8.99259022676891e-05
7 26600000 2.42216620659253e-05
7 26800000 7.22080843475047e-05
7 2.7e+07 2.39613006695183e-05
7 27200000 1.64815196344514e-05
7 27400000 3.14384809094136e-06
7 27600000 0
7 27800000 4.50156410302793e-05
7 2.8e+07 8.12462523224828e-05
7 28200000 7.06096407079787e-05
7 28400000 0.000114535441624941
7 28600000 0.000146313747315707
7 28800000 0
7 2.9e+07 0.000194403996607278
7 29200000 0.000127461875267771
7 29400000 4.79131135761628e-05
7 29600000 7.12946639400513e-05
7 29800000 5.65891800478807e-05
7 3e+07 0.000215356623501875
7 30200000 0.00024200450711722
7 30400000 0.000182792843178632
7 30600000 0.000340032161918939
7 30800000 0.000269262038027837
7 3.1e+07 9.46750405194566e-05
7 31200000 7.68358868093614e-05
7 31400000 0
7 31600000 0
7 31800000 0
7 3.2e+07 0.000135957094752302
7 32200000 0.000113241632891877
7 32400000 0.000142768766538187
7 32600000 0.000294098380646306
7 32800000 0.0002954049116551
7 3.3e+07 0.00024703419678417
7 33200000 0.000284980360252222
7 33400000 0.000351806369116443
7 33600000 0.000293461434092882
7 33800000 0.00031397422348471
7 3.4e+07 0.000389359360270175
7 34200000 0.00033528043954559
7 34400000 4.67368185159659e-05
7 34600000 0.000569588629303815
7 34800000 0.000472459770983221
7 3.5e+07 0.000494927867578322
7 35200000 0.000252068797010104
7 35400000 8.96309709784841e-05
7 35600000 0.000315105462745035
7 35800000 0.000492724662246939
7 3.6e+07 0.00045222228900582
7 36200000 0.000399112803112301
7 36400000 0.00100353201088554
7 36600000 0.00120457393987526
7 36800000 0.000880313706841377
7 3.7e+07 0.000429741442252606
7 37200000 0.00031768498895188
7 37400000 0
7 37600000 5.68153322666671e-06
8 0 0.116897308223468
8 2e+05 0.0156254321789938
8 4e+05 0.00609856436695185
8 6e+05 0.0044710566912186
8 8e+05 0.00260739047276423
8 1e+06 0.00202128597853741
8 1200000 0.00168827440887609
8 1400000 0.00180788882283543
8 1600000 0.00228161878025872
8 1800000 0.00145182865630303
8 2e+06 0.00135767920988268
8 2200000 0.00254520672125547
8 2400000 0.00093235978502845
8 2600000 0.000892229672293469
8 2800000 0.000752422147630411
8 3e+06 0.000526860574253987
8 3200000 0.000606535636328468
8 3400000 0.00101090231706186
8 3600000 0.000689463855312201
8 3800000 0.000499198012318883
8 4e+06 0.000580401819944123
8 4200000 0.000513850765074261
8 4400000 0.000514044265041313
8 4600000 0.000909807754323465
8 4800000 0.000776504007113177
8 5e+06 0.000972672717896433
8 5200000 0.000717605466980799
8 5400000 0.0011923415871479
8 5600000 0.000210740050504902
8 5800000 0
8 6e+06 0
8 6200000 0
8 6400000 0
8 6600000 0
8 6800000 0
8 7e+06 0
8 7200000 0
8 7400000 0
8 7600000 0
8 7800000 0
8 8e+06 0
8 8200000 0
8 8400000 0
8 8600000 0
8 8800000 0
8 9e+06 0
8 9200000 0
8 9400000 0
8 9600000 0
8 9800000 4.3060713683881e-05
8 1e+07 7.96600106794762e-05
8 10200000 7.15120425760086e-05
8 10400000 8.04550303670492e-05
8 10600000 9.62620064685502e-05
8 10800000 6.82205199035403e-05
8 1.1e+07 6.58485521081849e-05
8 11200000 3.94110701541336e-05
8 11400000 4.52974790951434e-05
8 11600000 3.71606070491002e-05
8 11800000 3.80194057130393e-05
8 1.2e+07 4.33738737897471e-05
8 12200000 6.31641668771524e-05
8 12400000 6.71369860753177e-05
8 12600000 6.28588657450085e-05
8 12800000 5.38092163118224e-05
8 1.3e+07 7.37551022987132e-05
8 13200000 3.84353553326648e-05
8 13400000 4.28848265636923e-05
8 13600000 9.21601258767092e-05
8 13800000 4.31404665346677e-05
8 1.4e+07 5.15701961508826e-05
8 14200000 0.000115216123585883
8 14400000 0.000101535890976598
8 14600000 0.000621000665226219
8 14800000 0.000447520898455765
8 1.5e+07 0.000290275946165379
8 15200000 0
8 15400000 0
8 15600000 0.00105019273485177
8 15800000 8.59446212742757e-05
8 1.6e+07 0
8 16200000 6.78502250175105e-05
8 16400000 0.000192039951218514
8 16600000 7.29335375133285e-05
8 16800000 0.000106397232627132
8 1.7e+07 0.000101244041789751
8 17200000 6.5546452408241e-05
8 17400000 0.000121970877693263
8 17600000 8.38991020954992e-05
8 17800000 6.22502165842361e-05
8 1.8e+07 4.11350713337511e-05
8 18200000 0
8 18400000 6.44331473168343e-05
8 18600000 0.000153744721895409
8 18800000 0.000119700976360723
8 1.9e+07 0.000137384170707552
8 19200000 0.000143669988794032
8 19400000 0.000123262810122406
8 19600000 0
8 19800000 0
8 2e+07 0
8 20200000 0
8 20400000 0
8 20600000 0
8 20800000 9.17836720296086e-05
8 2.1e+07 6.84159299679891e-05
8 21200000 0.000486893524836339
8 21400000 0.000107713382793952
8 21600000 0
8 21800000 0.000461452701222466
8 2.2e+07 0
8 22200000 0
8 22400000 0.000247181978270924
8 22600000 0.000355328335266447
8 22800000 0.000177961501681647
8 2.3e+07 0.000242950901638307
8 23200000 0.000190457837360335
8 23400000 0.000453736728355618
8 23600000 0.000297892867485101
8 23800000 0.00014792233324394
8 2.4e+07 0.000130087537043786
8 24200000 0.000530113255766804
8 24400000 0.00056690935813237
8 24600000 0.00032309656487194
8 24800000 0
8 2.5e+07 0.000139544454399493
8 25200000 0.000194565361804562
8 25400000 6.76309032559673e-05
8 25600000 0.000108807444275923
8 25800000 6.29802155098847e-05
8 2.6e+07 7.12885575965837e-05
8 26200000 6.830334656128e-05
8 26400000 0.000160664433690458
8 26600000 0.000849044197450581
8 26800000 0.000542152040322595
8 2.7e+07 0.000666302950339263
8 27200000 0.000638585808018983
8 27400000 7.6881378698079e-05
8 27600000 0.000681511975904004
8 27800000 0.000781135425691944
8 2.8e+07 0.00067536746275545
8 28200000 0
8 28400000 5.27022761129072e-05
8 28600000 0.000396890062395105
8 28800000 0.000697206220444551
8 2.9e+07 0.00053787145055239
8 29200000 0.000220813498458963
8 29400000 0.000770470229806436
8 29600000 0.000780431939938574
8 29800000 0.000375412868098257
8 3e+07 0.000400843487241157
8 30200000 0.000703916641323178
8 30400000 0.000859701334276971
8 30600000 0.001628392374179
8 30800000 0.00103941659052701
8 3.1e+07 0.00092618087837271
8 31200000 0.00187112813494461
8 31400000 0.00547345763294863
9 0 0.0618006423533316
9 2e+05 0
9 4e+05 0.000635406777872399
9 6e+05 0.00633284014242701
9 8e+05 0.00437958284273503
9 1e+06 0.00411758761395758
9 1200000 0.0042823473132376
9 1400000 0.00161467956839843
9 1600000 0.00171975206118484
9 1800000 0.00868676496915298
9 2e+06 0.00347316271710063
9 2200000 0.00102987359822671
9 2400000 0.00127639517394553
9 2600000 0.00165908882254668
9 2800000 0.00196117041336165
9 3e+06 0
9 3200000 0
9 3400000 0
9 3600000 0.00180345293839066
9 3800000 0
9 4e+06 0
9 4200000 0
9 4400000 0
9 4600000 0.000414645192248844
9 4800000 0.000347264377056615
9 5e+06 0.000933834861475199
9 5200000 0.000884489451304499
9 5400000 0
9 5600000 0
9 5800000 0
9 6e+06 0
9 6200000 0
9 6400000 0.00186792591770672
9 6600000 0
9 6800000 0
9 7e+06 0
9 7200000 0
9 7400000 0.000201410063424703
9 7600000 0.000361650471893488
9 7800000 0.000241685043296252
9 8e+06 0.000423219980674015
9 8200000 0.000321133665374129
9 8400000 0.00072607294776036
9 8600000 0.000129622595969307
9 8800000 0
9 9e+06 0
9 9200000 8.26411483119302e-06
9 9400000 8.08659295841777e-05
9 9600000 6.9229183767325e-05
9 9800000 0
9 1e+07 0
9 10200000 0
9 10400000 0
9 10600000 0
9 10800000 0.000362901714783076
9 1.1e+07 0.000298576628593221
9 11200000 0.000211576607268581
9 11400000 0.00020225535683647
9 11600000 0.000203802101873699
9 11800000 0.000116441709077168
9 1.2e+07 0.00013406637977664
9 12200000 0.000109570544219747
9 12400000 5.51742760999425e-05
9 12600000 2.49381054152419e-05
9 12800000 0.000105244139044477
9 1.3e+07 7.94587655662924e-05
9 13200000 0.000598562607212408
9 13400000 5.53685415040915e-05
9 13600000 5.14155559953095e-05
9 13800000 0.00012530151224695
9 1.4e+07 0.000198692435563692
9 14200000 0.000297511999648732
9 14400000 0.000246827353941509
9 14600000 0.000290114506798971
9 14800000 0.000132078616523925
9 1.5e+07 0.000130476153863387
9 15200000 0.000147566039199829
9 15400000 0.000315832687409956
9 15600000 0.000250411768988046
9 15800000 0.000409700718699676
9 1.6e+07 2.22977866902605e-05
9 16200000 2.08061583476938e-05
9 16400000 0
9 16600000 0.000363301507932694
9 16800000 0.000179199316772359
9 1.7e+07 7.89654561364267e-05
9 17200000 0.000119218231996979
9 17400000 0.000228649547246558
9 17600000 0.00029915653251568
9 17800000 0.000408070999636747
9 1.8e+07 0.000131162883863339
9 18200000 0
9 18400000 0.0002549091822789
9 18600000 0
9 18800000 0.000419145557892382
9 1.9e+07 0.000520107693665051
9 19200000 0.000144923467308056
9 19400000 0.000583900234312656
9 19600000 0.000545160650949874
9 19800000 5.2561675656631e-05
9 2e+07 0.000427796482711424
9 20200000 0.000299997593357145
9 20400000 0.000278471422140728
9 20600000 0.000276557896945845
9 20800000 0.000372040128203666
9 2.1e+07 0.000377405757986405
9 21200000 0.000278608462255577
9 21400000 0.000135319734357656
9 21600000 0.00101289188849528
9 21800000 0.000651347208107878
9 2.2e+07 0.000561294183612554
9 22200000 0.000531893687451548
9 22400000 0.000456386855655467
9 22600000 0.00121108605473014
9 22800000 0.00107836933736433
9 2.3e+07 0.000568933827148968
9 23200000 0.00122208889248217
9 23400000 0.0012639575967054
9 23600000 0.00102013815723325
9 23800000 0.00051647269321103
9 2.4e+07 0.000766539185695972
9 24200000 0.000172262768511095
9 24400000 4.04214171877265e-05
9 24600000 7.04154129142602e-05
9 24800000 0
9 2.5e+07 5.59246185359013e-05
10 0 0.865496051669968
10 2e+05 0.0519863275965805
10 4e+05 0.0735021744001091
10 6e+05 0.0142214570236709
10 8e+05 0.00336167907772875
10 1e+06 0.000377262267649421
10 1200000 0.0191671398746175
10 1400000 0.00534685861610404
10 1600000 0.0316900002228705
10 1800000 0.0297794819827506
10 2e+06 0.00954161686669358
10 2200000 0.0071164136371211
10 2400000 0.0025747308472762
10 2600000 0.00145984168966469
10 2800000 0.00169492651748641
10 3e+06 0
10 3200000 0
10 3400000 0.00104477542127281
10 3600000 5.1679516242821e-05
10 3800000 0.00136661028004296
10 4e+06 0.0013986844251551
10 4200000 0
10 4400000 0.000388517713531602
10 4600000 3.18547380906507e-05
10 4800000 0
10 5e+06 0.000360450239845962
10 5200000 0.000562999712770345
10 5400000 0.000640187271851651
10 5600000 0.000501174285092787
10 5800000 0
10 6e+06 0
10 6200000 0
10 6400000 0
10 6600000 2.04698625135814e-05
10 6800000 0.000130426864528896
10 7e+06 0.00012024656477514
10 7200000 9.13367532097057e-05
10 7400000 0.000141335425613152
10 7600000 0.000140550621000022
10 7800000 0.000114782862872771
10 8e+06 0.000178984078528508
10 8200000 0.000245577405535916
10 8400000 0.000515256060731923
10 8600000 0.000241729260915607
10 8800000 0
10 9e+06 0
10 9200000 0
10 9400000 0
10 9600000 0
10 9800000 0
10 1e+07 0
10 10200000 0
10 10400000 0.000460555769501237
10 10600000 0.00035557530228119
10 10800000 0
10 1.1e+07 0.000305219483138613
10 11200000 0.000585604892298631
10 11400000 0.000500297680863216
10 11600000 0.000166855219784555
10 11800000 0.000101651670378735
10 1.2e+07 0.0004597800958857
10 12200000 0.000332407934349974
10 12400000 0.000595256131949595
10 12600000 0.000903695764986591
10 12800000 0.000796934011166511
10 1.3e+07 0.000595663700232364
10 13200000 0.000358450069477233
10 13400000 0.000346691539185138
10 13600000 0.00062581595968866
10 13800000 0.000501685961119252
10 1.4e+07 0.000555569850374789
10 14200000 0.000906226650583062
10 14400000 0.000798598505691672
10 14600000 0.0005331376846565
10 14800000 0.000679925127368447
10 1.5e+07 0.000759630680962438
10 15200000 0.00110507302915046
10 15400000 0.000624460392419493
10 15600000 0.00109970647030942
10 15800000 0.000809495032167875
10 1.6e+07 0.00081361900685053
10 16200000 0.00050791131317097
10 16400000 0.000184815843758526
10 16600000 0.000391716840065293
10 16800000 0.00018294084073618
10 1.7e+07 0.000347536535999277
10 17200000 0.000168299231909152
10 17400000 6.70727789523547e-05
10 17600000 0.000148920786233504
10 17800000 0.000405790184576543
10 1.8e+07 0.000106742456635273
10 18200000 0.000220332474992008
10 18400000 0
10 18600000 0.000601931553754743
10 18800000 0.000991873721065106
10 1.9e+07 0.00140722926283035
10 19200000 0.00268927775482085
10 19400000 0.00165821849754006
10 19600000 0
10 19800000 0
10 2e+07 0.00120838694592624
10 20200000 0.00126255109230549
11 0 0.514595111839814
11 2e+05 0.0803200820130944
11 4e+05 0
11 6e+05 0.0151973742403248
11 8e+05 0.0177351939459542
11 1e+06 0.0185915736628587
11 1200000 0.00859750367634097
11 1400000 0.0199644202283019
11 1600000 0.0202999771820393
11 1800000 0.0112257734494155
11 2e+06 0.0174575064047259
11 2200000 0.016032524664004
11 2400000 0.0164310638001824
11 2600000 0.0112593834631445
11 2800000 0.00658743526026073
11 3e+06 0.00488887361110298
11 3200000 0.00263768478322465
11 3400000 0.00519754401532865
11 3600000 0.00844258473668647
11 3800000 0.0074598486712835
11 4e+06 0.00244375252945628
11 4200000 0.00295313603148154
11 4400000 0.00222198984233158
11 4600000 0
11 4800000 0.000953573469569007
11 5e+06 0.00203575995572083
11 5200000 0.00249115107938599
11 5400000 0.00213518316193049
11 5600000 0.00132366842473939
11 5800000 0.000968356398638796
11 6e+06 0.000765104446879019
11 6200000 0.00279177703963163
11 6400000 0.00278406342008193
11 6600000 0.0006477828152171
11 6800000 0.000418455770529815
11 7e+06 0.000905627344211671
11 7200000 0.000587795166884328
11 7400000 0.000118409905479921
11 7600000 0
11 7800000 0.000269156810144568
11 8e+06 0.000456942985547861
11 8200000 0.000279554487265858
11 8400000 0.000161057402581249
11 8600000 0.000263550185148022
11 8800000 0
11 9e+06 8.57024069813593e-05
11 9200000 0.000179745576490808
11 9400000 9.02244953176902e-05
11 9600000 0.000116539006353011
11 9800000 0.000118268084770886
11 1e+07 0.000107242693513649
11 10200000 0.000714846675536618
11 10400000 0.000395264291593087
11 10600000 0
11 10800000 0
11 1.1e+07 0
11 11200000 0
11 11400000 0.000165376170981311
11 11600000 0.000280747314992036
11 11800000 0.000138106628580741
11 1.2e+07 0.00014042739220734
11 12200000 7.82185654449676e-05
11 12400000 8.73240955814892e-05
11 12600000 9.57585321045652e-05
11 12800000 8.82703742044449e-05
11 1.3e+07 7.84087358538126e-05
11 13200000 1.95252758633894e-05
11 13400000 0.000100522725334285
11 13600000 8.36118405650496e-05
11 13800000 4.46630027425379e-05
11 1.4e+07 1.81286878711261e-05
11 14200000 2.3263495106375e-05
11 14400000 9.88601382570049e-06
11 14600000 0
11 14800000 0.000128681868098579
11 1.5e+07 9.0302570751015e-05
11 15200000 7.44395600120475e-06
11 15400000 4.54221296507885e-06
11 15600000 1.45611381799596e-05
11 15800000 4.38625624767023e-05
11 1.6e+07 3.40953208596437e-05
11 16200000 2.72301511166031e-05
11 16400000 1.08612135610342e-05
11 16600000 0
11 16800000 0
11 1.7e+07 0
11 17200000 0
11 17400000 0
11 17600000 0
11 17800000 7.7906859395697e-05
11 1.8e+07 8.04608067365462e-05
11 18200000 8.21513091607744e-05
11 18400000 0.000168349632456423
11 18600000 1.05106761173119e-05
11 18800000 6.65932132597731e-05
11 1.9e+07 0.000750082819635189
11 19200000 0.00122298322783446
11 19400000 0.000938987393725926
11 19600000 0.00104702221034072
11 19800000 0.0012004894969867
11 2e+07 0.00143997989776986
11 20200000 0.00210747994611052
11 20400000 0.00143030371027799
12 0 2.05576415583199
12 2e+05 0.147004520738423
12 4e+05 0.0252155593895296
12 6e+05 0.0184246750024114
12 8e+05 0.0101619736514486
12 1e+06 0.00719182610105541
12 1200000 0.0073092408032047
12 1400000 0.0134445658405939
12 1600000 0.00451584735623172
12 1800000 0.00692396376124431
12 2e+06 0.00403314866724343
12 2200000 0.00445304508063821
12 2400000 0.00378562319975649
12 2600000 0.00263893505909308
12 2800000 0.00211514553006828
12 3e+06 0.00131328129393431
12 3200000 0
12 3400000 0
12 3600000 0
12 3800000 0.00198973078396567
12 4e+06 0.00197312278268994
12 4200000 6.78964362635252e-05
12 4400000 0.000576186983953079
12 4600000 7.68819159609814e-05
12 4800000 4.91248102350917e-05
12 5e+06 3.10290229164253e-05
12 5200000 3.11099314079341e-05
12 5400000 2.90169640343769e-05
12 5600000 3.06684821964934e-05
12 5800000 3.06327627358987e-05
12 6e+06 3.83904269194213e-05
12 6200000 2.12093699843912e-05
12 6400000 0
12 6600000 0.000229312633965107
12 6800000 0.000192654170541269
12 7e+06 0.000205177749929337
12 7200000 0.000184912049302468
12 7400000 0.000210186281875772
12 7600000 0.000632181561874918
12 7800000 0
12 8e+06 0
12 8200000 0
12 8400000 0.000183951927582125
12 8600000 0
12 8800000 0.000162915553712786
12 9e+06 0.000321182340683071
12 9200000 0.000222159970500671
12 9400000 0.000285897675173129
12 9600000 0.000214205350504684
12 9800000 0
12 1e+07 0.000103944584588138
12 10200000 0.000372606018727932
12 10400000 0.000252112419315401
12 10600000 8.07899230696734e-05
12 10800000 0.000210957991773968
12 1.1e+07 0.000191109255372804
12 11200000 0.000227954770485117
12 11400000 0.000423871275588539
12 11600000 0.000228461932855914
12 11800000 0.00021476783557798
12 1.2e+07 0.000440944395780038
12 12200000 0.00032638195671502
12 12400000 0.000132034766415526
12 12600000 0.000137023987756719
12 12800000 0.000115066854046258
12 1.3e+07 0.000418126885425068
12 13200000 0.000647485573312411
12 13400000 0.000325675252496139
12 13600000 0.000241061591733407
12 13800000 0.000263362567515931
12 1.4e+07 0.000276907481474709
12 14200000 8.89980857389605e-05
12 14400000 0.000121055384776062
12 14600000 0.000245980094043896
12 14800000 0.000577366531276597
12 1.5e+07 0.000259051915853353
12 15200000 0.000201617725638257
12 15400000 0.000183057098832482
12 15600000 0.000179186283777795
12 15800000 0.00112598027314553
12 1.6e+07 0.000362778388871993
12 16200000 0.0009415897149968
12 16400000 0.000303917669068497
12 16600000 0.000378649349142974
12 16800000 0.000575440590388457
12 1.7e+07 6.53330675407992e-05
12 17200000 0.000642099787107867
12 17400000 0.000714934259453001
12 17600000 0.000616150775780841
12 17800000 0.000662269264896372
12 1.8e+07 0.00091167061928395
12 18200000 0.000885014435738231
12 18400000 0.0012083608644723
12 18600000 0.000308848406698832
12 18800000 0.000535132721232175
12 1.9e+07 0.000432635126180271
12 19200000 0.0011478085714569
12 19400000 0.000508499702070896
12 19600000 0.000592912858706057
12 19800000 0.000470921796270858
12 2e+07 5.54875043030581e-05
12 20200000 0.000524783389182897
12 20400000 0.000131228597394014
13 0 0.518476309697936
13 2e+05 0.0497400400121094
13 4e+05 0.0124364873357694
13 6e+05 0.00808192038617551
13 8e+05 0.0108667662290251
13 1e+06 0.0102199201869797
13 1200000 0.00108595159837429
13 1400000 0.0104787201570069
13 1600000 0.0158324102221326
13 1800000 0.00671131759621386
13 2e+06 0.00466423937908942
13 2200000 0.00618125300292192
13 2400000 0.000949738973755909
13 2600000 0.00490980924368524
13 2800000 0.0064123959781679
13 3e+06 0.00315307075461653
13 3200000 0.00104181450487541
13 3400000 0
13 3600000 0.00230716706463918
13 3800000 0.00144126100707133
13 4e+06 0.000564451343205402
13 4200000 0.000644090537050426
13 4400000 0.000905465380221842
13 4600000 0.000849995374512629
13 4800000 0.000453197457790633
13 5e+06 0.000524830684336404
13 5200000 0.000617127596678681
13 5400000 0.001343678029894
13 5600000 0.00175264821471228
13 5800000 0.00195807036163941
13 6e+06 0.00154425993657638
13 6200000 0.000713189198762644
13 6400000 0.00173992121309328
13 6600000 0.00113481609064827
13 6800000 0.000336993165382203
13 7e+06 0.000562619298293493
13 7200000 0.000380403133463395
13 7400000 0.000327184538327355
13 7600000 0.000232886346968528
13 7800000 0.000827008502159453
13 8e+06 0.000291792158660503
13 8200000 0.000131021218067352
13 8400000 0.000127784262240476
13 8600000 0.00060384375798454
13 8800000 0.000793524437877822
13 9e+06 0.000525578849726727
13 9200000 0.00057920021155541
13 9400000 9.25817614366391e-05
13 9600000 0.000453742207440411
13 9800000 0.000123163566457228
13 1e+07 9.3331840358644e-05
13 10200000 0.000203886596778054
13 10400000 1.80056979357336e-05
13 10600000 0.000203591433434374
13 10800000 0.000444880578509749
13 1.1e+07 0.000168351337698529
13 11200000 0.000149706935936558
13 11400000 0.000327995748030082
13 11600000 0.000652147556140156
13 11800000 0.000455779569466235
13 1.2e+07 0.000208915374549681
13 12200000 0.000221075101672071
13 12400000 0.000219242496776181
13 12600000 0.000235208596118265
13 12800000 0.000253283776815507
13 1.3e+07 0.000185998390504594
13 13200000 0.000143107954564441
13 13400000 0.000149960056053947
13 13600000 5.15595284572018e-05
13 13800000 2.27086379233686e-06
13 1.4e+07 0.000108884952043778
13 14200000 0.000114728668615745
13 14400000 0.000104466563808744
13 14600000 9.26169722651236e-05
13 14800000 0.000654822317148868
13 1.5e+07 0.00259124184466955
13 15200000 0.000268885410979027
13 15400000 1.59697924893614e-05
13 15600000 3.57954460732524e-05
13 15800000 6.4226173158705e-05
13 1.6e+07 2.75760237663549e-05
13 16200000 2.81109143001314e-05
13 16400000 1.28290631628443e-05
14 0 0.273271670483372
14 2e+05 0.0139449260084291
14 4e+05 0.0617151825801027
14 6e+05 0.0143562089038553
14 8e+05 0.0130334502790226
14 1e+06 0.00977335798789778
14 1200000 0.00949041454841768
14 1400000 0.00144249389115548
14 1600000 0.00971231673640086
14 1800000 0.00292688214832292
14 2e+06 0.00183861923329944
14 2200000 0.00240407056658836
14 2400000 0.000418844629980373
14 2600000 0.00286037095904313
14 2800000 0.00143355876768223
14 3e+06 0.00125202655116082
14 3200000 0.000503415895484402
14 3400000 0.00143907539780121
14 3600000 0.0026646967925813
14 3800000 0.00164860241260975
14 4e+06 0.00153439476730749
14 4200000 0.00173464126497123
14 4400000 0.00138221584231203
14 4600000 0.00186444055263153
14 4800000 0.000907376083925469
14 5e+06 0.000410714253010104
14 5200000 0
14 5400000 2.97554680558344e-05
14 5600000 0.000215962216007317
14 5800000 7.03095331687031e-05
14 6e+06 0.000105479889969083
14 6200000 6.98692818387042e-05
14 6400000 0
14 6600000 0.000174761953905793
14 6800000 0.000214948708324462
14 7e+06 0.000204607739611693
14 7200000 0.000126055404167038
14 7400000 0.000287027800370889
14 7600000 0.000251549254240637
14 7800000 1.62320043142585e-05
14 8e+06 1.60024608372142e-05
14 8200000 0.000159530383219911
14 8400000 0.000822783239162896
14 8600000 0.000567019129560871
14 8800000 0
14 9e+06 0
14 9200000 7.06479372806731e-05
14 9400000 0.000225810464429689
14 9600000 0.000456149287921838
14 9800000 0.000169100378897
14 1e+07 0.000355331039458252
14 10200000 0.000971299144316379
14 10400000 0.000724623315587383
14 10600000 0.000943318344288754
14 10800000 0.00108968460373343
14 1.1e+07 0.000358102638834652
14 11200000 0.000888772060518914
14 11400000 0.00089979308384475
14 11600000 0.000579250881572187
14 11800000 0.0010342121559229
14 1.2e+07 0.000196649807587391
14 12200000 0.000459366732784368
14 12400000 0.000407583151681273
14 12600000 0.00162723815197111
14 12800000 0.00173373850252081
14 1.3e+07 0
14 13200000 0.00139215846217366
14 13400000 0.000847665704363145
14 13600000 0.000630071573185755
14 13800000 0.000603351845639192
14 1.4e+07 0.00153082714049111
14 14200000 0.00128780316998412
14 14400000 0.0023930815936468
14 14600000 0.00300569254627126
14 14800000 0.00363133429311429
14 1.5e+07 0.00205387655248117
14 15200000 0.0015793980988718
14 15400000 0.00167893700862028
14 15600000 0.000615735127825864
14 15800000 0.00075110509397045
14 1.6e+07 0.000450757877615118
14 16200000 0.00132331930918204
15 0 0.12287414992818
15 2e+05 0
15 4e+05 0.0116451304663121
15 6e+05 0.0128015027892003
15 8e+05 0.0191593651113111
15 1e+06 0.00696986580734834
15 1200000 0.00723358215668539
15 1400000 0.0108558715395346
15 1600000 0.0113627034021654
